id,nombre
PT0000069,Acupuncturist
PT0000070,Geophysicist/field seismologist
PT0000071,Legal secretary
PT0000072,"Engineer, electronics"
PT0000073,"Engineer, control and instrumentation"
PT0000074,Social worker
PT0000075,Politician's assistant
PT0000076,"Designer, multimedia"
PT0000077,Mining engineer
PT0000078,Chiropractor
PT0000079,Commercial horticulturist
PT0000080,Exhibition designer
PT0000081,Television production assistant
PT0000082,Barrister
PT0000083,Building control surveyor
PT0000084,Colour technologist
PT0000085,Merchant navy officer
PT0000086,Chemical engineer
PT0000087,Herbalist
PT0000088,"Sales professional, IT"
PT0000089,Theatre manager
PT0000090,Careers information officer
PT0000091,Architect
PT0000092,Social worker
PT0000093,Therapeutic radiographer
PT0000094,Retail manager
PT0000095,Special educational needs teacher
PT0000096,Emergency planning/management officer
PT0000097,"Psychologist, clinical"
PT0000098,Make
PT0000099,Fisheries officer
PT0000100,Graphic designer
PT0000101,"Lecturer, further education"
PT0000102,Multimedia programmer
PT0000103,Catering manager
PT0000104,Accounting technician
PT0000105,Production engineer
PT0000106,"Nurse, learning disability"
PT0000107,"Engineer, manufacturing"
PT0000108,Firefighter
PT0000109,"Investment banker, corporate"
PT0000110,"Development worker, community"
PT0000111,Research scientist (life sciences)
PT0000112,"Programmer, systems"
PT0000113,Web designer
PT0000114,International aid/development worker
PT0000115,Special educational needs teacher
PT0000116,Astronomer
PT0000117,"Embryologist, clinical"
PT0000118,"Runner, broadcasting/film/video"
PT0000119,Quantity surveyor
PT0000120,"Civil engineer, consulting"
PT0000121,Veterinary surgeon
PT0000122,Energy engineer
PT0000123,Associate Professor
PT0000124,Prison officer
PT0000125,Product/process development scientist
PT0000126,Estate manager/land agent
PT0000127,Research scientist (medical)
PT0000128,Film/video editor
PT0000129,"Embryologist, clinical"
PT0000130,Ranger/warden
PT0000131,Garment/textile technologist
PT0000132,Academic librarian
PT0000133,Physiotherapist
PT0000134,"Librarian, public"
PT0000135,"Programmer, applications"
PT0000136,Volunteer coordinator
PT0000137,Psychiatrist
PT0000138,Call centre manager
PT0000139,Television camera operator
PT0000140,Surgeon
PT0000141,Clinical biochemist
PT0000142,Human resources officer
PT0000143,Manufacturing systems engineer
PT0000144,Civil Service fast streamer
PT0000145,Barista
PT0000146,Advertising art director
PT0000147,"Designer, graphic"
PT0000148,Control and instrumentation engineer
PT0000149,"Conservation officer, nature"
PT0000150,Building services engineer
PT0000151,Public relations officer
PT0000152,Psychiatrist
PT0000153,Magazine journalist
PT0000154,Accounting technician
PT0000155,"Producer, television/film/video"
PT0000156,"Investment banker, corporate"
PT0000157,"Optician, dispensing"
PT0000158,Health service manager
PT0000159,"Designer, jewellery"
PT0000160,Technical author
PT0000161,"Engineer, biomedical"
PT0000162,"Psychologist, prison and probation services"
PT0000163,Immigration officer
PT0000164,Armed forces training and education officer
PT0000165,Telecommunications researcher
PT0000166,"Editor, commissioning"
PT0000167,Homeopath
PT0000168,Corporate investment banker
PT0000169,"Engineer, mining"
PT0000170,Mining engineer
PT0000171,Fitness centre manager
PT0000172,Herpetologist
PT0000173,"Research officer, trade union"
PT0000174,"Librarian, academic"
PT0000175,Tax adviser
PT0000176,Engineering geologist
PT0000177,"Physicist, medical"
PT0000178,"Engineer, aeronautical"
PT0000179,Land
PT0000180,"Research officer, political party"
PT0000181,"Editor, film/video"
PT0000182,Pensions consultant
PT0000183,Public relations account executive
PT0000184,"Teacher, English as a foreign language"
PT0000185,Nutritional therapist
PT0000186,Commercial/residential surveyor
PT0000187,Astronomer
PT0000188,Museum/gallery exhibitions officer
PT0000189,Marketing executive
PT0000190,Personal assistant
PT0000191,Theatre manager
PT0000192,Investment analyst
PT0000193,Nutritional therapist
PT0000194,"Psychotherapist, dance movement"
PT0000195,Statistician
PT0000196,Games developer
PT0000197,Accommodation manager
PT0000198,"Buyer, industrial"
PT0000199,Paramedic
PT0000200,Theatre manager
PT0000201,Higher education lecturer
PT0000202,Educational psychologist
PT0000203,Building services engineer
PT0000204,Marketing executive
PT0000205,"Teacher, early years/pre"
PT0000206,"Copywriter, advertising"
PT0000207,Senior tax professional/tax inspector
PT0000208,Museum/gallery exhibitions officer
PT0000209,"Engineer, energy"
PT0000210,Multimedia specialist
PT0000211,Broadcast engineer
PT0000212,Retail merchandiser
PT0000213,Animal technologist
PT0000214,Chartered public finance accountant
PT0000215,Sub
PT0000216,Osteopath
PT0000217,Product manager
PT0000218,Banker
PT0000219,Mechanical engineer
PT0000220,"Horticulturist, commercial"
PT0000221,Public relations officer
PT0000222,Veterinary surgeon
PT0000223,Public librarian
PT0000224,"Geologist, engineering"
PT0000225,Clinical molecular geneticist
PT0000226,Civil Service administrator
PT0000227,Psychiatric nurse
PT0000228,Fashion designer
PT0000229,Amenity horticulturist
PT0000230,"Accountant, chartered management"
PT0000231,"Conservator, furniture"
PT0000232,Radio broadcast assistant
PT0000233,"Clinical scientist, histocompatibility and immuno"
PT0000234,Cytogeneticist
PT0000235,Farm manager
PT0000236,Financial controller
PT0000237,Metallurgist
PT0000238,"Pilot, airline"
PT0000239,Marine scientist
PT0000240,Barrister
PT0000241,Transport planner
PT0000242,Visual merchandiser
PT0000243,Commercial horticulturist
PT0000244,Museum education officer
PT0000245,"Surveyor, minerals"
PT0000246,"Secretary, company"
PT0000247,Museum education officer
PT0000248,Archaeologist
PT0000249,"Journalist, newspaper"
PT0000250,Ergonomist
PT0000251,Chief Strategy Officer
PT0000252,Operations geologist
PT0000253,"Sound technician, broadcasting/film/video"
PT0000254,Theatre director
PT0000255,"Optician, dispensing"
PT0000256,Medical physicist
PT0000257,TEFL teacher
PT0000258,Human resources officer
PT0000259,Contracting civil engineer
PT0000260,"Scientist, physiological"
PT0000261,Herpetologist
PT0000262,Therapeutic radiographer
PT0000263,Television camera operator
PT0000264,"Programme researcher, broadcasting/film/video"
PT0000265,"Therapist, speech and language"
PT0000266,Information officer
PT0000267,Barrister's clerk
PT0000268,"Sound technician, broadcasting/film/video"
PT0000269,"Buyer, retail"
PT0000270,Government social research officer
PT0000271,Dance movement psychotherapist
PT0000272,Science writer
PT0000273,Dramatherapist
PT0000274,"Engineer, maintenance"
PT0000275,Medical illustrator
PT0000276,"Programmer, multimedia"
PT0000277,Education administrator
PT0000278,Media buyer
PT0000279,Private music teacher
PT0000280,Insurance risk surveyor
PT0000281,Toxicologist
PT0000282,Management consultant
PT0000283,Insurance claims handler
PT0000284,Energy manager
PT0000285,Prison officer
PT0000286,Youth worker
PT0000287,Lexicographer
PT0000288,Dancer
PT0000289,"Administrator, charities/voluntary organisations"
PT0000290,Regulatory affairs officer
PT0000291,Actuary
PT0000292,International aid/development worker
PT0000293,"Restaurant manager, fast food"
PT0000294,Outdoor activities/education manager
PT0000295,"Editor, commissioning"
PT0000296,Clinical research associate
PT0000297,Nature conservation officer
PT0000298,Community development worker
PT0000299,TEFL teacher
PT0000300,"Nurse, children's"
PT0000301,Insurance account manager
PT0000302,Warden/ranger
PT0000303,"Programmer, systems"
PT0000304,Colour technologist
PT0000305,"Psychologist, educational"
PT0000306,"Designer, furniture"
PT0000307,Corporate treasurer
PT0000308,"Engineer, civil (consulting)"
PT0000309,Legal executive
PT0000310,Medical laboratory scientific officer
PT0000311,Ergonomist
PT0000312,Medical secretary
PT0000313,Medical secretary
PT0000314,"Accountant, chartered certified"
PT0000315,Site engineer
PT0000316,Control and instrumentation engineer
PT0000317,Mechanical engineer
PT0000318,Commercial horticulturist
PT0000319,Television/film/video producer
PT0000320,Music therapist
PT0000321,Fitness centre manager
PT0000322,Higher education lecturer
PT0000323,Metallurgist
PT0000324,Immunologist
PT0000325,Minerals surveyor
PT0000326,Associate Professor
PT0000327,Ambulance person
PT0000328,Interior and spatial designer
PT0000329,Textile designer
PT0000330,"Designer, exhibition/display"
PT0000331,Garment/textile technologist
PT0000332,Archivist
PT0000333,Museum education officer
PT0000334,"Psychologist, educational"
PT0000335,IT consultant
PT0000336,"Designer, interior/spatial"
PT0000337,Set designer
PT0000338,Sports development officer
PT0000339,Logistics and distribution manager
PT0000340,Sales executive
PT0000341,"Engineer, aeronautical"
PT0000342,"Psychologist, clinical"
PT0000343,Seismic interpreter
PT0000344,Electronics engineer
PT0000345,International aid/development worker
PT0000346,Dealer
PT0000347,Licensed conveyancer
PT0000348,Physiological scientist
PT0000349,Race relations officer
PT0000350,Toxicologist
PT0000351,Water quality scientist
PT0000352,"Engineer, aeronautical"
PT0000353,"Editor, commissioning"
PT0000354,Stage manager
PT0000355,"Producer, radio"
PT0000356,Chiropractor
PT0000357,Secretary/administrator
PT0000358,Occupational psychologist
PT0000359,Further education lecturer
PT0000360,Tree surgeon
PT0000361,"Restaurant manager, fast food"
PT0000362,Patent examiner
PT0000363,Arts administrator
PT0000364,Technical author
PT0000365,Special educational needs teacher
PT0000366,Records manager
PT0000367,"Education officer, museum"
PT0000368,Event organiser
PT0000369,Land
PT0000370,Broadcast journalist
PT0000371,Biomedical scientist
PT0000372,Charity fundraiser
PT0000373,Hydrographic surveyor
PT0000374,Printmaker
PT0000375,Commercial horticulturist
PT0000376,Animator
PT0000377,"Psychologist, occupational"
PT0000378,Health physicist
PT0000379,Accounting technician
PT0000380,Science writer
PT0000381,Educational psychologist
PT0000382,Health visitor
PT0000383,"Engineer, electronics"
PT0000384,"Engineer, petroleum"
PT0000385,Immunologist
PT0000386,IT trainer
PT0000387,"Conservator, museum/gallery"
PT0000388,Tree surgeon
PT0000389,Clinical psychologist
PT0000390,Cabin crew
PT0000391,"Engineer, energy"
PT0000392,"Pharmacist, community"
PT0000393,"Designer, ceramics/pottery"
PT0000394,Therapeutic radiographer
PT0000395,Surgeon
PT0000396,Museum/gallery curator
PT0000397,Materials engineer
PT0000398,Marketing executive
PT0000399,Physiological scientist
PT0000400,"Accountant, chartered"
PT0000401,Make
PT0000402,Community arts worker
PT0000403,"Education officer, environmental"
PT0000404,Call centre manager
PT0000405,"Engineer, automotive"
PT0000406,"Nurse, mental health"
PT0000407,Financial controller
PT0000408,Special educational needs teacher
PT0000409,"Loss adjuster, chartered"
PT0000410,Exercise physiologist
PT0000411,"Surveyor, building control"
PT0000412,Phytotherapist
PT0000413,Applications developer
PT0000414,Make
PT0000415,Equities trader
PT0000416,"Doctor, hospital"
PT0000417,Exercise physiologist
PT0000418,Publishing rights manager
PT0000419,"Engineer, land"
PT0000420,Museum/gallery exhibitions officer
PT0000421,Banker
PT0000422,"Scientist, research (medical)"
PT0000423,"Research officer, political party"
PT0000424,"Engineer, land"
PT0000425,Physiotherapist
PT0000426,Chief of Staff
PT0000427,Special effects artist
PT0000428,Community development worker
PT0000429,Music tutor
PT0000430,Freight forwarder
PT0000431,Tax adviser
PT0000432,"Engineer, broadcasting (operations)"
PT0000433,Warehouse manager
PT0000434,Metallurgist
PT0000435,Systems analyst
PT0000436,Ophthalmologist
PT0000437,"Production assistant, radio"
PT0000438,Financial controller
PT0000439,Psychotherapist
PT0000440,Chartered loss adjuster
PT0000441,Higher education lecturer
PT0000442,Research scientist (life sciences)
PT0000443,Land
PT0000444,Information officer
PT0000445,"Merchandiser, retail"
PT0000446,"Programmer, applications"
PT0000447,Freight forwarder
PT0000448,Textile designer
PT0000449,Public librarian
PT0000450,Bonds trader
PT0000451,"Optician, dispensing"
PT0000452,Adult guidance worker
PT0000453,Jewellery designer
PT0000454,Probation officer
PT0000455,Merchant navy officer
PT0000456,Secondary school teacher
PT0000457,Trade mark attorney
PT0000458,IT consultant
PT0000459,"Editor, magazine features"
PT0000460,Paramedic
PT0000461,Music therapist
PT0000462,"Administrator, charities/voluntary organisations"
PT0000463,Human resources officer
PT0000464,Risk manager
PT0000465,Adult nurse
PT0000466,Chief Strategy Officer
PT0000467,Physiological scientist
PT0000468,Contractor
PT0000469,Oceanographer
PT0000470,Recycling officer
PT0000471,Manufacturing engineer
PT0000472,"Geneticist, molecular"
PT0000473,Research scientist (physical sciences)
PT0000474,"Accountant, chartered certified"
PT0000475,IT technical support officer
PT0000476,Radio broadcast assistant
PT0000477,"Scientist, research (medical)"
PT0000478,Maintenance engineer
PT0000479,Adult guidance worker
PT0000480,Ecologist
PT0000481,Personal assistant
PT0000482,Medical laboratory scientific officer
PT0000483,"Pilot, airline"
PT0000484,"Nurse, learning disability"
PT0000485,Herbalist
PT0000486,Armed forces logistics/support/administrative off
PT0000487,"Production assistant, radio"
PT0000488,Aid worker
PT0000489,"Surveyor, insurance"
PT0000490,Art therapist
PT0000491,"Scientist, marine"
PT0000492,Restaurant manager
PT0000493,Health and safety adviser
PT0000494,Plant breeder/geneticist
PT0000495,Probation officer
PT0000496,Quality manager
PT0000497,"Engineer, manufacturing systems"
PT0000498,Hydrographic surveyor
PT0000499,Site engineer
PT0000500,Orthoptist
PT0000501,"Psychologist, occupational"
PT0000502,Advertising account planner
PT0000503,Further education lecturer
PT0000504,Theatre stage manager
PT0000505,"Surveyor, mining"
PT0000506,Translator
PT0000507,Illustrator
PT0000508,Physiological scientist
PT0000509,Accounting technician
PT0000510,Physiotherapist
PT0000511,Graphic designer
PT0000512,"Horticulturist, amenity"
PT0000513,"Therapist, art"
PT0000514,Ecologist
PT0000515,Proofreader
PT0000516,"Engineer, structural"
PT0000517,Training and development officer
PT0000518,Make
PT0000519,Nature conservation officer
PT0000520,Advertising copywriter
PT0000521,Public relations officer
PT0000522,Equality and diversity officer
PT0000523,Oceanographer
PT0000524,Government social research officer
PT0000525,Minerals surveyor
PT0000526,"Restaurant manager, fast food"
PT0000527,"Education officer, community"
PT0000528,"Engineer, aeronautical"
PT0000529,"Programmer, systems"
PT0000530,"Designer, graphic"
PT0000531,Leisure centre manager
PT0000532,Clinical embryologist
PT0000533,Meteorologist
PT0000534,"Engineer, production"
PT0000535,Chief Financial Officer
PT0000536,Animal nutritionist
PT0000537,"Engineer, maintenance (IT)"
PT0000538,Historic buildings inspector/conservation officer
PT0000539,Neurosurgeon
PT0000540,Chartered public finance accountant
PT0000541,"Scientist, biomedical"
PT0000542,Mining engineer
PT0000543,Intelligence analyst
PT0000544,Legal secretary
PT0000545,Recycling officer
PT0000546,Scientific laboratory technician
PT0000547,Computer games developer
PT0000548,Armed forces technical officer
PT0000549,Retail banker
PT0000550,Primary school teacher
PT0000551,"Surveyor, hydrographic"
PT0000552,Ophthalmologist
PT0000553,Civil Service administrator
PT0000554,Horticultural therapist
PT0000555,Media buyer
PT0000556,Public relations officer
PT0000557,"Buyer, industrial"
PT0000558,Television camera operator
PT0000559,International aid/development worker
PT0000560,Site engineer
PT0000561,Dealer
PT0000562,Writer
PT0000563,Clinical cytogeneticist
PT0000564,Market researcher
PT0000565,Waste management officer
PT0000566,Statistician
PT0000567,"Restaurant manager, fast food"
PT0000568,Visual merchandiser
PT0000569,"Secretary, company"
PT0000570,Marine scientist
PT0000571,"Designer, graphic"
PT0000572,Oceanographer
PT0000573,Herpetologist
PT0000574,Broadcast journalist
PT0000575,Holiday representative
PT0000576,Holiday representative
PT0000577,Dispensing optician
PT0000578,Occupational psychologist
PT0000579,Psychotherapist
PT0000580,Occupational psychologist
PT0000581,"Radiographer, diagnostic"
PT0000582,"Lecturer, further education"
PT0000583,Investment analyst
PT0000584,Tax adviser
PT0000585,"Engineer, automotive"
PT0000586,Press sub
PT0000587,"Chemist, analytical"
PT0000588,"Horticulturist, commercial"
PT0000589,"Scientist, forensic"
PT0000590,Garment/textile technologist
PT0000591,Newspaper journalist
PT0000592,"Engineer, communications"
PT0000593,Acupuncturist
PT0000594,General practice doctor
PT0000595,"Scientist, forensic"
PT0000596,Film/video editor
PT0000597,Television/film/video producer
PT0000598,Social researcher
PT0000599,Further education lecturer
PT0000600,Medical secretary
PT0000601,Mudlogger
PT0000602,Food technologist
PT0000603,Games developer
PT0000604,Planning and development surveyor
PT0000605,Curator
PT0000606,Special educational needs teacher
PT0000607,Medical laboratory scientific officer
PT0000608,Medical sales representative
PT0000609,Public relations account executive
PT0000610,Television camera operator
PT0000611,Ecologist
PT0000612,Child psychotherapist
PT0000613,Agricultural consultant
PT0000614,Illustrator
PT0000615,Pension scheme manager
PT0000616,Environmental education officer
PT0000617,Corporate investment banker
PT0000618,Manufacturing engineer
PT0000619,Radio broadcast assistant
PT0000620,"Scientist, forensic"
PT0000621,Environmental consultant
PT0000622,Housing manager/officer
PT0000623,Brewing technologist
PT0000624,Hotel manager
PT0000625,Community arts worker
PT0000626,Oceanographer
PT0000627,"Civil engineer, contracting"
PT0000628,Advertising copywriter
PT0000629,Biomedical engineer
PT0000630,Health visitor
PT0000631,Armed forces logistics/support/administrative off
PT0000632,"Designer, textile"
PT0000633,Arboriculturist
PT0000634,Local government officer
PT0000635,"Pharmacist, community"
PT0000636,Academic librarian
PT0000637,Audiological scientist
PT0000638,Plant breeder/geneticist
PT0000639,"Nurse, mental health"
PT0000640,Forensic psychologist
PT0000641,Speech and language therapist
PT0000642,"Civil engineer, consulting"
PT0000643,"Engineer, civil (contracting)"
PT0000644,Charity officer
PT0000645,Personal assistant
PT0000646,Computer games developer
PT0000647,Mental health nurse
PT0000648,Financial trader
PT0000649,Actor
PT0000650,Intelligence analyst
PT0000651,Sub
PT0000652,Forensic psychologist
PT0000653,Claims inspector/assessor
PT0000654,Retail manager
PT0000655,Financial controller
PT0000656,Energy manager
PT0000657,Industrial buyer
PT0000658,Quality manager
PT0000659,Podiatrist
PT0000660,Commissioning editor
PT0000661,Personnel officer
PT0000662,Research scientist (maths)
PT0000663,"Nurse, learning disability"
PT0000664,Therapeutic radiographer
PT0000665,Geochemist
PT0000666,Osteopath
PT0000667,Private music teacher
PT0000668,"Civil engineer, consulting"
PT0000669,Geographical information systems officer
PT0000670,"Surveyor, building control"
PT0000671,"Scientist, biomedical"
PT0000672,"Surveyor, land/geomatics"
PT0000673,Metallurgist
PT0000674,Dance movement psychotherapist
PT0000675,Materials engineer
PT0000676,"Education officer, environmental"
PT0000677,Advertising art director
PT0000678,Forest/woodland manager
PT0000679,Market researcher
PT0000680,Dietitian
PT0000681,"Librarian, academic"
PT0000682,"Surveyor, quantity"
PT0000683,Sales promotion account executive
PT0000684,Investment analyst
PT0000685,"Scientist, clinical (histocompatibility and immun"
PT0000686,Advertising account executive
PT0000687,Geophysical data processor
PT0000688,Futures trader
PT0000689,Hydrogeologist
PT0000690,Probation officer
PT0000691,Event organiser
PT0000692,Transport planner
PT0000693,"Teacher, adult education"
PT0000694,"Exhibitions officer, museum/gallery"
PT0000695,"Administrator, local government"
PT0000696,Economist
PT0000697,Land/geomatics surveyor
PT0000698,Geographical information systems officer
PT0000699,Banker
PT0000700,Tax inspector
PT0000701,"Therapist, drama"
PT0000702,Publishing rights manager
PT0000703,Adult nurse
PT0000704,Legal executive
PT0000705,"Investment banker, corporate"
PT0000706,Data processing manager
PT0000707,Broadcast journalist
PT0000708,Veterinary surgeon
PT0000709,"Designer, multimedia"
PT0000710,Radio producer
PT0000711,Architectural technologist
PT0000712,Stage manager
PT0000713,"Development worker, community"
PT0000714,Advertising copywriter
PT0000715,"Engineer, manufacturing systems"
PT0000716,Customer service manager
PT0000717,Chartered management accountant
PT0000718,Oncologist
PT0000719,Commissioning editor
PT0000720,"Engineer, energy"
PT0000721,Industrial/product designer
PT0000722,Geophysicist/field seismologist
PT0000723,Ophthalmologist
PT0000724,IT trainer
PT0000725,"Production assistant, television"
PT0000726,Exercise physiologist
PT0000727,"Scientist, audiological"
PT0000728,"Geologist, engineering"
PT0000729,Museum education officer
PT0000730,"Production assistant, radio"
PT0000731,Administrator
PT0000732,Environmental health practitioner
PT0000733,Barista
PT0000734,Computer games developer
PT0000735,"Scientist, research (life sciences)"
PT0000736,"Teacher, early years/pre"
PT0000737,"Scientist, audiological"
PT0000738,Broadcast presenter
PT0000739,"Accountant, chartered certified"
PT0000740,"Psychologist, educational"
PT0000741,Environmental consultant
PT0000742,"Sales professional, IT"
PT0000743,"Producer, television/film/video"
PT0000744,IT consultant
PT0000745,Museum/gallery curator
PT0000746,"Engineer, petroleum"
PT0000747,"Engineer, technical sales"
PT0000748,Exhibition designer
PT0000749,Retail merchandiser
PT0000750,"Psychotherapist, dance movement"
PT0000751,Community development worker
PT0000752,Dietitian
PT0000753,Marine scientist
PT0000754,Chartered public finance accountant
PT0000755,Transport planner
PT0000756,Physiological scientist
PT0000757,Tax adviser
PT0000758,Theme park manager
PT0000759,Customer service manager
PT0000760,Television/film/video producer
PT0000761,"Development worker, community"
PT0000762,Product designer
PT0000763,Special educational needs teacher
PT0000764,Chartered legal executive (England and Wales)
PT0000765,Land
PT0000766,Naval architect
PT0000767,Interpreter
PT0000768,"Editor, film/video"
PT0000769,Chief Marketing Officer
PT0000770,Risk analyst
PT0000771,"Teacher, primary school"
PT0000772,Legal executive
PT0000773,Medical technical officer
PT0000774,Maintenance engineer
PT0000775,"Psychologist, counselling"
PT0000776,"Teacher, English as a foreign language"
PT0000777,"Engineer, electronics"
PT0000778,IT consultant
PT0000779,"Surveyor, building"
PT0000780,Patent attorney
PT0000781,"Investment banker, corporate"
PT0000782,Banker
PT0000783,Research scientist (medical)
PT0000784,Lobbyist
PT0000785,Glass blower/designer
PT0000786,Product designer
PT0000787,Podiatrist
PT0000788,Software engineer
PT0000789,Training and development officer
PT0000790,"Surveyor, mining"
PT0000791,Call centre manager
PT0000792,"Embryologist, clinical"
PT0000793,"Designer, ceramics/pottery"
PT0000794,"Engineer, electrical"
PT0000795,"Sound technician, broadcasting/film/video"
PT0000796,Art gallery manager
PT0000797,"Surveyor, building"
PT0000798,Pension scheme manager
PT0000799,Orthoptist
PT0000800,IT sales professional
PT0000801,Clothing/textile technologist
PT0000802,Video editor
PT0000803,"Journalist, magazine"
PT0000804,Insurance account manager
PT0000805,Editorial assistant
PT0000806,Mudlogger
PT0000807,Manufacturing systems engineer
PT0000808,"Conservation officer, nature"
PT0000809,Senior tax professional/tax inspector
PT0000810,Conference centre manager
PT0000811,"Chemist, analytical"
PT0000812,Forensic psychologist
PT0000813,Production manager
PT0000814,Wellsite geologist
PT0000815,"Editor, magazine features"
PT0000816,Garment/textile technologist
PT0000817,Proofreader
PT0000818,Communications engineer
PT0000819,Ship broker
PT0000820,"Programmer, multimedia"
PT0000821,Naval architect
PT0000822,Academic librarian
PT0000823,Civil Service fast streamer
PT0000824,Control and instrumentation engineer
PT0000825,Surgeon
PT0000826,Textile designer
PT0000827,"Engineer, production"
PT0000828,Educational psychologist
PT0000829,Garment/textile technologist
PT0000830,Art therapist
PT0000831,Exercise physiologist
PT0000832,Higher education careers adviser
PT0000833,Ecologist
PT0000834,"Surveyor, mining"
PT0000835,"Doctor, general practice"
PT0000836,Occupational hygienist
PT0000837,Publishing copy
PT0000838,Maintenance engineer
PT0000839,Passenger transport manager
PT0000840,Public relations account executive
PT0000841,Barrister's clerk
PT0000842,Speech and language therapist
PT0000843,Microbiologist
PT0000844,Holiday representative
PT0000845,Training and development officer
PT0000846,Social worker
PT0000847,Operations geologist
PT0000848,Transport planner
PT0000849,Science writer
PT0000850,Field seismologist
PT0000851,Research scientist (physical sciences)
PT0000852,Occupational psychologist
PT0000853,Chief Financial Officer
PT0000854,Audiological scientist
PT0000855,Immunologist
PT0000856,Dance movement psychotherapist
PT0000857,Ambulance person
PT0000858,"Engineer, broadcasting (operations)"
PT0000859,Teaching laboratory technician
PT0000860,Geographical information systems officer
PT0000861,Chartered management accountant
PT0000862,Industrial/product designer
PT0000863,Midwife
PT0000864,"Nurse, mental health"
PT0000865,"Engineer, site"
PT0000866,Air broker
PT0000867,"Radiographer, therapeutic"
PT0000868,"Merchandiser, retail"
PT0000869,Arts development officer
PT0000870,"Administrator, Civil Service"
PT0000871,"Pharmacist, community"
PT0000872,Ergonomist
PT0000873,Barrister
PT0000874,Naval architect
PT0000875,Patent examiner
PT0000876,"Therapist, occupational"
PT0000877,Environmental consultant
PT0000878,Occupational therapist
PT0000879,Teaching laboratory technician
PT0000880,Marketing executive
PT0000881,Software engineer
PT0000882,Careers information officer
PT0000883,Network engineer
PT0000884,Theatre stage manager
PT0000885,Product designer
PT0000886,Company secretary
PT0000887,"Buyer, retail"
PT0000888,"Solicitor, Scotland"
PT0000889,"Clinical scientist, histocompatibility and immuno"
PT0000890,Operational researcher
PT0000891,"Therapist, sports"
PT0000892,Health service manager
PT0000893,Artist
PT0000894,Glass blower/designer
PT0000895,Legal secretary
PT0000896,Lexicographer
PT0000897,"Runner, broadcasting/film/video"
PT0000898,Cartographer
PT0000899,Actor
PT0000900,"Scientist, biomedical"
PT0000901,Mining engineer
PT0000902,Medical secretary
PT0000903,Museum/gallery conservator
PT0000904,Local government officer
PT0000905,Psychiatric nurse
PT0000906,Mechanical engineer
PT0000907,Corporate treasurer
PT0000908,Tour manager
PT0000909,Occupational hygienist
PT0000910,"Education officer, community"
PT0000911,"Scientist, biomedical"
PT0000912,"Buyer, retail"
PT0000913,Local government officer
PT0000914,Veterinary surgeon
PT0000915,Human resources officer
PT0000916,"Conservation officer, historic buildings"
PT0000917,Volunteer coordinator
PT0000918,Chartered loss adjuster
PT0000919,"Surveyor, mining"
PT0000920,"Engineer, land"
PT0000921,"Scientist, research (physical sciences)"
PT0000922,Corporate treasurer
PT0000923,Publishing copy
PT0000924,"Runner, broadcasting/film/video"
PT0000925,Pensions consultant
PT0000926,"Geologist, wellsite"
PT0000927,"Copywriter, advertising"
PT0000928,Insurance broker
PT0000929,"Engineer, land"
PT0000930,Sports development officer
PT0000931,Copy
PT0000932,"Civil engineer, contracting"
PT0000933,Physiotherapist
PT0000934,Bonds trader
PT0000935,IT trainer
PT0000936,Barista
PT0000937,Higher education careers adviser
PT0000938,Television floor manager
PT0000939,Brewing technologist
PT0000940,Insurance account manager
PT0000941,"Biochemist, clinical"
PT0000942,Lexicographer
PT0000943,Higher education careers adviser
