id,nombre
ACT000153,JosÃ© Ferrer
ACT000154,Broderick Crawford
ACT000155,Ronald Colman
ACT000156,Fredric March
ACT000157,Ray Milland
ACT000158,Bing Crosby
ACT000159,Paul Lukas
ACT000160,Robert Donat
ACT000161,Paul Muni
ACT000162,Victor Mc
ACT000163,Laglen
ACT000164,Charles Laughton
ACT000165,Wallace Beery
ACT000166,Lionel Barrymore
ACT000167,Jeff Goldblum
ACT000168,Chris Hemsworth
ACT000169,Warner Baxter
ACT000170,Emil Jannings
ACT000171,Chris Cooper
ACT000172,Jim Broadbent
ACT000173,James Coburn
ACT000174,Cuba Gooding Jr.Martin Landau
ACT000175,Jack Palance
ACT000176,Kevin Kline
ACT000177,Don Ameche
ACT000178,Haing S. Ngor
ACT000179,Louis Gossett Jr.John Gielgud
ACT000180,Timothy Hutton
ACT000181,Melvyn Douglas
ACT000182,Jason Robards
ACT000183,George Burns
ACT000184,Christian Bale
ACT000185,Ethan Hawke
ACT000186,Ben Johnson
ACT000187,John Mills
ACT000188,Jack Albertson
ACT000189,Sean Penn
ACT000190,George Kennedy
ACT000191,Walter Matthau
ACT000192,Martin Balsam
ACT000193,Peter Ustinov
ACT000194,Ed Begley
ACT000195,George Chakiris
ACT000196,Hugh Griffith
ACT000197,Burl Ives
ACT000198,Red Buttons
ACT000199,Edmond O'Brien
ACT000200,Chris Pratt
ACT000201,Frank Sinatra
ACT000202,Jean Reno
ACT000203,George Sanders
ACT000204,Dean Jagger
ACT000205,Walter Huston
ACT000206,Edmund Gwenn
ACT000207,Harold Russell
ACT000208,Hugh Grant
ACT000209,Barry Fitzgerald
ACT000210,Charles Coburn
ACT000211,Van Heflin
ACT000212,Donald Crisp
ACT000213,Thomas Mitchell
ACT000214,Walter Brennan
ACT000215,Joseph Schildkraut
ACT000216,Keanu Reeves
ACT000217,Channing Tatum
ACT000218,Hugh Jackman
ACT000219,Dwayne Johnson
ACT000220,Adam Sandler
ACT000221,Daniel Radcliffe
ACT000222,Daniel Craig
ACT000223,Henry Cavill
ACT000224,Vin Diesel
ACT000225,Ben Affleck
ACT000226,Chris Pine
ACT000227,Lee J. Cobb
ACT000228,Andrew Garfield
ACT000229,John Cazale
ACT000230,Jeremy Renner
ACT000231,Steve Carell
ACT000232,Jean Dujardin
ACT000233,Chris Evans
ACT000234,James Franco
ACT000235,Zach Galifianakis
ACT000236,Will Ferrell
ACT000237,Shia La
ACT000238,Beouf
ACT000239,Seth Rogen
ACT000240,Joseph Gordon-Levitt
ACT000241,Ryan Reynolds
ACT000242,Paul Rudd
ACT000243,Jason Segel
ACT000244,Jason Statham
ACT000245,Dick Van Dyke
ACT000246,Jesse Eisenberg
ACT000247,Owen Wilson
ACT000248,Jason Bateman
ACT000249,Tyler Perry
ACT000250,Liam Hemsworth
ACT000251,William Shatner
ACT000252,Gene Wilder
ACT000253,Robert Pattinson
ACT000254,Charlie Hunnam
ACT000255,Nicholas Hoult
ACT000256,Aaron Taylor-Johnson
ACT000257,Bryan Cranston
ACT000258,Gerard Butler
ACT000259,Paul Walker
ACT000260,Karl Urban
ACT000261,Logan Lerman
ACT000262,Dave Franco
ACT000263,Tom Hiddleston
ACT000264,Peter Dinklage
ACT000265,Taylor Kitsch
ACT000266,Edward Norton
ACT000267,Guy Pearce
ACT000268,Mark Ruffalo
ACT000269,Mickey Rourke
ACT000270,Frank Langella
ACT000271,Eddie Redmayne
ACT000272,David Strathairn
ACT000273,Terrence Howard
ACT000274,Ralph Fiennes
ACT000275,Tom Wilkinson
ACT000276,Richard Farnsworth
ACT000277,Nick Nolte
ACT000278,Peter Fonda
ACT000279,Woody Harrelson
ACT000280,Billy Bob Thornton
ACT000281,Idris Elba
ACT000282,Nigel Hawthorne
ACT000283,Laurence Fishburne
ACT000284,Stephen Rea
ACT000285,Warren Beatty
ACT000286,Richard Harris
ACT000287,John Cusack
ACT000288,Kenneth Branagh
ACT000289,Edward James Olmos
ACT000290,Max von Sydow
ACT000291,Bruce Dern
ACT000292,Bob Hoskins
ACT000293,James Woods
ACT000294,John Hawkes
ACT000295,James Garner
ACT000296,Sam Waterston
ACT000297,Tom Hulce
ACT000298,Albert Finney
ACT000299,Tom Conti
ACT000300,Tom Courtenay
ACT000301,Dudley Moore
ACT000302,John Hurt
ACT000303,Oscar Isaac
ACT000304,Jon Heder
ACT000305,Miles Teller
ACT000306,Daniel BrÃ¼hl
ACT000307,James Gandolfini
ACT000308,Michael B. Jordan
ACT000309,Anthony Perkins
ACT000310,David Thewlis
ACT000311,Klaus Kinski
ACT000312,Malcolm Mc
ACT000313,Dowell
ACT000314,Ray Winstone
ACT000315,Jean-Paul Belmondo
ACT000316,Andy Serkis
ACT000317,Matthew Broderick
ACT000318,Dennis Hopper
ACT000319,Michael Rooker
ACT000320,Vincent Gallo
ACT000321,Kevin Spacey
ACT000322,Vincent Cassel
ACT000323,J.K. Simmons
ACT000324,Boris Karloff
ACT000325,Peter Lorre
ACT000326,Matthew Mc
ACT000327,Conaughey
ACT000328,Paddy Considine
ACT000329,Ryan Phillippe
ACT000330,Freddie Highmore
ACT000331,Michael J. Fox
ACT000332,John Travolta
ACT000333,Yun-Fat Chow
ACT000334,Seth Mac
ACT000335,Farlane
ACT000336,Jet Li
ACT000337,John Houseman
ACT000338,Chuck Norris
ACT000339,Jean-Claude Van Damme
ACT000340,Sam Rockwell
ACT000341,Takashi Shimura
ACT000342,Richard E. Grant
ACT000343,Leslie Nielsen
ACT000344,Simon Pegg
ACT000345,John Malkovich
ACT000346,Michael Shannon
ACT000347,Martin Sheen
ACT000348,Christopher Guest
ACT000349,Alan Rickman
ACT000350,Jackie Earle Haley
ACT000351,Gig Young
ACT000352,James Spader
ACT000353,Eric Bana
ACT000354,Romain Duris
ACT000355,Robert Shaw
ACT000356,Claude Rains
ACT000357,Steve Buscemi
ACT000358,John Rhys-Davies
ACT000359,Jean-Louis Trintignant
ACT000360,Joseph Cotten
ACT000361,Barry Pepper
ACT000362,Erich von Stroheim
ACT000363,Patrick Wilson
ACT000364,Christopher Lloyd
ACT000365,Ben Foster
ACT000366,Joel Mc
ACT000367,Crea
ACT000368,Min-sik Choi
ACT000369,Ewan Mc
ACT000370,Gregor
ACT000371,Gael GarcÃ­a Bernal
ACT000372,Bruno Ganz
ACT000373,Sean Astin
ACT000374,Irrfan Khan
ACT000375,Michael C. Hall
ACT000376,Roy Scheider
ACT000377,Casey Affleck
ACT000378,Gary Busey
ACT000379,Norman Reedus
ACT000380,Jeff Daniels
ACT000381,Stanley Tucci
ACT000382,Kiefer Sutherland
ACT000383,Josh Brolin
ACT000384,Hal Holbrook
ACT000385,Djimon Hounsou
ACT000386,Matt Dillon
ACT000387,Alan Alda
ACT000388,Thomas Haden Church
ACT000389,Clive Owen
ACT000390,Ken Watanabe
ACT000391,Suraj Sharma
ACT000392,John C. Reilly
ACT000393,Michael Clarke Duncan
ACT000394,Haley Joel Osment
ACT000395,Greg Kinnear
ACT000396,Burt Reynolds
ACT000397,Robert Forster
ACT000398,Jason Schwartzman
ACT000399,William H. Macy
ACT000400,Armin Mueller-Stahl
ACT000401,Tim Roth
ACT000402,James Cromwell
ACT000403,Chazz Palminteri
ACT000404,Gary Sinise
ACT000405,Paul Scofield
ACT000406,Pete Postlethwaite
ACT000407,Hugo Weaving
ACT000408,Richard Gere
ACT000409,Nick Frost
ACT000410,Ray Liotta
ACT000411,Chris Rock
ACT000412,Jon Hamm
ACT000413,Neil Patrick Harris
ACT000414,Charlie Sheen
ACT000415,Mark Rylance
ACT000416,Andy Garcia
ACT000417,Michael Lerner
ACT000418,Graham Greene
ACT000419,Bruce Davison
ACT000420,Dan Aykroyd
ACT000421,Danny Aiello
ACT000422,River Phoenix
ACT000423,Dean Stockwell
ACT000424,Billy Crystal
ACT000425,John Goodman
ACT000426,Orlando Bloom
ACT000427,Stellan SkarsgÃ¥rd
ACT000428,Alexander SkarsgÃ¥rd
ACT000429,Mike Myers
ACT000430,Tyrese Gibson
ACT000431,Elijah Wood
ACT000432,Danny De
ACT000433,Vito
ACT000434,James Marsden
ACT000435,Tim Allen
ACT000436,Giovanni Ribisi
ACT000437,Rutger Hauer
ACT000438,Vince Vaughn
ACT000439,Brian Cox
ACT000440,Dennis Quaid
ACT000441,John Leguizamo
ACT000442,Michael Keaton
ACT000443,Billy Burke
ACT000444,Brendan Gleeson
ACT000445,Charles Bronson
ACT000446,Jonathan Pryce
ACT000447,Tobey Maguire
ACT000448,Michael Sheen
ACT000449,Justin Long
ACT000450,Jack Black
ACT000451,Mel Brooks
ACT000452,Pierce Brosnan
ACT000453,Sean Bean
ACT000454,Mahershala Ali
ACT000455,Josh Duhamel
ACT000456,Chadwick Boseman
ACT000457,Jon Favreau
ACT000458,Danny Glover
ACT000459,Ian Holm
ACT000460,Nathan Lane
ACT000461,Cary Elwes
ACT000462,Martin Lawrence
ACT000463,Steve Coogan
ACT000464,Sacha Baron Cohen
ACT000465,Jeffrey Wright
ACT000466,Jackie Chan
ACT000467,Aaron Eckhart
ACT000468,Sam Worthington
ACT000469,Jack Davenport
ACT000470,Alfred Molina
ACT000471,Tim Curry
ACT000472,Mark Hamill
ACT000473,Brendan Fraser
ACT000474,Ice Cube
ACT000475,Liev Schreiber
ACT000476,Ed Helms
ACT000477,Val Kilmer
ACT000478,Russell Brand
ACT000479,Craig T. Nelson
ACT000480,Bernie Mac
ACT000481,Patrick Stewart
ACT000482,Seth Green
ACT000483,Ashton Kutcher
ACT000484,Randy Quaid
ACT000485,Wesley Snipes
ACT000486,David Oyelowo
ACT000487,Mark Strong
ACT000488,Rob Schneider
ACT000489,Jay Baruchel
ACT000490,Hayden Christensen
ACT000491,Ray Stevenson
ACT000492,Paul Bettany
ACT000493,Hugh Laurie
ACT000494,Chris Tucker
ACT000495,John Candy
ACT000496,Richard Attenborough
ACT000497,Chris O'Donnell
ACT000498,Benjamin Bratt
ACT000499,Common
ACT000500,Marlon Wayans
ACT000501,Albert Brooks
ACT000502,Aaron Paul
ACT000503,Macaulay Culkin
ACT000504,Sam Elliott
ACT000505,Taron Egerton
ACT000506,Jim Caviezel
ACT000507,Elvis Presley
ACT000508,Jonah Hill
ACT000509,Sung Kang
ACT000510,Jason Sudeikis
ACT000511,Josh Hartnett
ACT000512,Cillian Murphy
ACT000513,Billy Crudup
ACT000514,Anthony Mackie
ACT000515,John Barrymore
ACT000516,Timothy Olyphant
ACT000517,Josh Gad
ACT000518,Billy Zane
ACT000519,Luke Wilson
ACT000520,Peter Sarsgaard
ACT000521,Rhys Ifans
ACT000522,Topher Grace
ACT000523,Kevin Hart
ACT000524,Paul Dano
ACT000525,Bill Hader
ACT000526,Rob Lowe
ACT000527,Mel Blanc
ACT000528,David Spade
ACT000529,Rob Riggle
ACT000530,Lance Henriksen
ACT000531,Richard Jenkins
ACT000532,Emilio Estevez
ACT000533,Michael Ealy
ACT000534,Jamie Bell
ACT000535,Troy Baker
ACT000536,Danny Mc
ACT000537,Bride
ACT000538,Jonathan Rhys Meyers
ACT000539,Michael Cera
ACT000540,Bill Paxton
ACT000541,Ioan Gruffudd
ACT000542,Andrew Lincoln
ACT000543,Ezra Miller
ACT000544,Bill Pullman
ACT000545,Craig Robinson
ACT000546,Charlie Day
ACT000547,Andy Samberg
ACT000548,Garrett Hedlund
ACT000549,Cam Gigandet
ACT000550,John Krasinski
ACT000551,Kevin James
ACT000552,Christopher Reeve
ACT000553,James Mc
ACT000554,Avoy
ACT000555,Rufus Sewell
ACT000556,Adam Driver
ACT000557,Ned Beatty
ACT000558,John Cleese
ACT000559,John Turturro
